Code departement,Code postal,Commune
39,39800,BRAINANS
39,39110,ANDELOT-EN-MONTAGNE
39,39460,FONCINE-LE-HAUT
39,39150,GRANDE-RIVIERE CHATEAU
39,39300,ARDON
39,39570,CONDAMINE
39,39160,THOISSIA
39,39320,LOISIA
39,39300,NEY
39,39190,TRENAL
39,39320,VAL SURAN
39,39260,CHARCHILLA
39,39220,PREMANON
39,39800,BERSAILLIN
39,39400,MORBIER
39,39220,BOIS-D AMONT
39,1590,LAVANCIA EPERCY
39,39100,BREVANS
39,39100,GEVRY
39,39150,CHAUX-DES-CROTENAY
39,39150,ENTRE-DEUX-MONTS
39,39380,CHATELAY
39,39120,NEUBLANS-ABERGEMENT
39,39200,NANCHEZ
39,39120,SERGENON
39,39700,EVANS
39,39260,MARTIGNA
39,39380,SOUVANS
39,39240,SAINT-HYMETIERE-SUR-VALOUSE
39,39570,CONLIEGE
39,39160,LES TROIS CHATEAUX
39,39320,MONTREVEL
39,39100,AUTHUME
39,39190,ROSAY
39,39240,ARINTHOD
39,39230,LES DEUX FAYS
39,39600,MATHENAY
39,39210,LAVIGNY
39,39260,LECT
39,39240,VALZIN EN PETITE MONTAGNE
39,39190,SAINTE-AGNES
39,39570,PANNESSIERES
39,39290,CHAMPAGNEY
39,39250,BIEF-DU-FOURG
39,39350,SALIGNEY
39,39120,RAHON
39,39140,BLETTERANS
39,39210,BAUME-LES-MESSIEURS
39,39570,VILLENEUVE-SOUS-PYMONT
39,39240,AROMAS
39,39260,MEUSSIA
39,39260,LES CROZETS
39,39500,ABERGEMENT-LA-RONCE
39,39120,TASSENIERES
39,39130,CHATILLON
39,39210,MONTAIN
39,39700,SALANS
39,39700,SERMANGE
39,39110,ABERGEMENT-LES-THESY
39,39800,CHAMOLE
39,39700,RANCHOT
39,39170,LESCHERES
39,39290,BIARNE
39,39600,SAINT-CYR-MONTMALIN
39,39250,NOZEROY
39,39190,MAYNAL
39,39410,AUMUR
39,39300,SYAM
39,39190,CUISIA
39,39100,JOUHE
39,39250,CUVIER
39,39160,VAL-D'EPY
39,39290,MONTMIREY-LE-CHATEAU
39,39240,DRAMELAY
39,39210,CHATEAU-CHALON
39,39130,LARGILLAY MARSONNAY
39,39570,REVIGNY
39,39260,MOIRANS-EN-MONTAGNE
39,39270,BEFFIA
39,39130,BARESIA-SUR-L'AIN
39,39140,RELANS
39,39290,CHEVIGNY
39,39700,COURTEFONTAINE
39,39290,THERVAY
39,39370,LA PESSE
39,39800,MIERY
39,39700,ROCHEFORT-SUR-NENON
39,39140,LES REPOTS
39,39300,CROTENAY
39,39300,SIROD
39,39240,LA BOISSIERE
39,39570,GERUGE
39,39570,MACORNAY
39,39300,SUPT
39,39240,VESCLES
39,39310,SEPTMONCEL LES MOLUNES
39,39100,BAVERANS
39,39140,LARNAUD
39,39300,CHAPOIS
39,39110,PONT-D'HERY
39,39300,MOUTOUX
39,39130,SAUGEOT
39,39150,LA CHAUX DU DOMBIEF
39,39380,AUGERANS
39,39110,MARNOZ
39,39250,CERNIEBAUD
39,39260,MONTCUSEL
39,39370,LES BOUCHOUX
39,39200,COISERETTE
39,39300,CIZE
39,39130,DOUCIER
39,39260,MAISOD
39,39300,LES NANS
39,39290,ARCHELANGE
39,1590,CHANCIA
39,39350,PAGNEY
39,39210,FRONTENAY
39,39110,ARESCHES
39,39210,BLOIS-SUR-SEILLE
39,39210,LE VERNOIS
39,39800,BESAIN
39,39130,CHARCIER
39,39120,ASNANS-BEAUVOISIN
39,39380,OUNANS
39,39100,CHAMPVANS
39,39500,CHAMPDIVERS
39,39600,VILLETTE-LES-ARBOIS
39,39110,LA CHAPELLE-SUR-FURIEUSE
39,39400,BELLEFONTAINE
39,39120,PESEUX
39,39230,TOULOUSE-LE-CHATEAU
39,39270,CRESSIA
39,39570,VERNANTOIS
39,39110,CERNANS
39,39600,CRAMANS
39,39300,SAPOIS
39,39210,ARLAY
39,39120,ANNOIRE
39,39350,ROMAIN
39,39230,PASSENANS
39,39300,VANNOZ
39,39130,SAINT-MAURICE-CRILLAT
39,39200,AVIGNON-LES-SAINT-CLAUDE
39,39100,CHOISEY
39,39570,LA CHAILLEUSE
39,39600,VILLENEUVE-D AVAL
39,39140,VILLEVIEUX
39,39800,LE FIED
39,39250,GILLOIS
39,39350,LOUVATANGE
39,39380,NEVY-LES-DOLE
39,39300,PONT-DU-NAVOY
39,39600,LES ARSURES
39,39260,COYRON
39,39570,L ETOILE
39,39240,CHARNOD
39,39200,COYRIERE
39,39250,CENSEAU
39,39290,RAINANS
39,39230,LE CHATELEY
39,39210,NEVY-SUR-SEILLE
39,39800,BUVILLY
39,39230,FRANCHEVILLE
39,39350,DAMPIERRE
39,39190,GIZIA
39,39190,DIGNA
39,39380,LA VIEILLE LOYE
39,39360,ROGNA
39,39270,LA TOUR DU MEIX
39,39270,MARNEZIA
39,39300,MONTIGNY-SUR-L AIN
39,39300,LE LATET
39,39350,OUGNEY
39,39700,OUR
39,39230,MONAY
39,39300,CHATELNEUF
39,39250,MIEGES
39,39120,VILLERS-ROBERT
39,39700,SERRE-LES-MOULIERES
39,39110,MONTMARLON
39,39300,LENT
39,39400,LES ROUSSES
39,39250,LA FAVIERE
39,39270,MOUTONNE
39,39270,AUGISEY
39,39290,BRANS
39,39250,LONGCOCHON
39,39110,DOURNON
39,39110,AIGLEPIERRE
39,39160,BALANOD
39,39570,VEVY
39,39380,BANS
39,39150,LES PLANCHES-EN-MONTAGNE
39,39380,CHAMBLAY
39,39270,LA CHAILLEUSE
39,39130,MESNOIS
39,39230,LA CHAUX EN BRESSE
39,39300,MONTROND
39,39190,CHEVREAUX
39,39570,FREBUANS
39,39270,SARROGNA
39,39130,LA FRASNEE
39,39700,FALLETANS
39,39120,SAINT-LOUP
39,39570,HAUTEROCHE
39,39290,DAMMARTIN-MARPAIN
39,39290,FRASNE LES MEULIERES
39,39120,PLEURE
39,39320,ANDELOT-MORVAL
39,39700,VRIANGE
39,39500,MOLAY
39,39120,LES ESSARDS TAIGNEVAUX
39,39130,FONTENU
39,39250,LA LATETTE
39,39130,UXELLES
39,39150,BIEF-DES-MAISONS
39,39250,DOYE
39,39300,BOURG-DE-SIROD
39,39300,CRANS
39,39130,CHATEL-DE-JOUX
39,39110,BRACON
39,39290,MUTIGNEY
39,39110,THESY
39,39700,ECLANS-NENON
39,39380,CHISSEY-SUR-LOUE
39,39300,VERS-EN-MONTAGNE
39,39250,MOURNANS-CHARBONNY
39,39300,LE PASQUIER
39,39380,BELMONT
39,39800,VAUX-SUR-POLIGNY
39,39380,SANTANS
39,39210,LE PIN
39,39120,CHENE-BERNARD
39,39130,SAFFLOZ
39,39230,LA CHARME
39,39240,MARIGNA-SUR-VALOUSE
39,39130,LE FRASNOIS
39,39570,BORNAY
39,39700,LA BARRE
39,39300,SAINT-GERMAIN-EN-MONTAGNE
39,39800,BARRETAINE
39,39250,FRAROZ
39,39140,DESNES
39,39230,FOULENAY
39,39230,LA CHASSAGNE
39,39600,CHAMPAGNE-SUR-LOUE
39,39290,MONTMIREY-LA-VILLE
39,39130,DENEZIERES
39,39230,CHENE-SEC
39,39570,COURBETTE
39,39300,LOULLE
39,39570,PUBLY
39,39110,CHILLY-SUR-SALINS
39,39150,LES CHALESMES
39,39210,MENETRU-LE-VIGNOBLE
39,39700,MONTEPLAIN
39,39570,SAINT-MAUR
39,39700,LAVANGEOT
39,39350,TAXENNE
39,39300,CONTE
39,39350,ROUFFANGE
39,39150,FORT-DU-PLASNE
39,39800,COLONNE
39,39190,ROTALIER
39,39250,ARSURE-ARSURETTE
39,39120,BRETENIERES
39,39270,PIMORIN
39,39320,GRAYE-ET-CHARNAY
39,39250,ONGLIERES
39,39310,BELLECOMBE
39,39110,IVORY
39,39130,VERTAMBOZ
39,39290,MENOTEY
39,39600,LA CHATELAINE
39,39320,MONNETAY
39,39120,CHEMIN
39,39110,IVREY
39,39110,PRETIN
39,39700,ROMANGE
39,39570,VERGES
39,39800,CHAUSSENANS
39,39570,POIDS-DE-FIOLE
39,39250,ESSERVAL-TARTRE
39,39100,MONNIERES
39,39800,BIEFMORIN
39,39320,BROISSIA
39,39110,SAINT-THIEBAUD
39,39190,AUGEA
39,39250,PLENISE
39,39700,LA BRETENIERE
39,39110,GERAISE
39,39240,CONDES
39,39800,NEUVILLEY
39,39250,CHARENCY
39,39120,SELIGNEY
39,39130,CHEVROTAINE
39,39800,VILLERSERINE
39,39570,CHILLE
39,39110,SAIZENAY
39,39700,AUXANGE
39,39290,GREDISANS
39,39120,VILLERS LES BOIS
39,39300,PILLEMOINE
39,39800,OUSSIERES
39,39270,REITHOUSE
39,39300,LE VAUDIOUX
39,39250,RIX
39,39800,ABERGEMENT-LE-PETIT
39,39270,ECRILLE
39,39360,LARRIVOIRE
39,39290,POINTRE
39,39800,FAY-EN-MONTAGNE
39,39600,ABERGEMENT-LE-GRAND
39,39360,VULVOZ
39,39240,GENOD
39,39270,PLAISIA
39,39110,CLUCY
39,39800,BONNEFONTAINE
39,39800,MOLAIN
39,39130,PATORNAY
39,39230,DARBONNAY
39,39270,CHAVERIA
39,39250,BILLECUL
39,39230,CHAMPROUGIER
39,39300,LE LARDERET
40,40220,TARNOS
40,40170,LIT ET MIXE
40,40300,PORT-DE-LANNE
40,40130,CAPBRETON
40,40510,SEIGNOSSE
40,40230,ST-JEAN-DE-MARSACQ
40,40140,MAGESCQ
40,40200,MIMIZAN
40,40230,BENESSE-MAREMNE
40,40150,ANGRESSE
40,40000,MONT-DE-MARSAN
40,40300,ORTHEVIELLE
40,40530,LABENNE
40,40350,MIMBASTE
40,40480,VIEUX BOUCAU-LES-BAINS
40,40110,YGOS-SAINT-SATURNIN
40,40390,ST-MARTIN-DE-SEIGNANX
40,40550,LEON
40,40180,SEYRESSE
40,40400,AUDON
40,40100,DAX
40,40500,BANOS
40,40990,ST-PAUL-LES-DAX
40,40430,LUXEY
40,40230,ST-VINCENT-DE-TYROSSE
40,40300,PEYREHORADE
40,40440,ONDRES
40,40090,BOSTENS
40,40240,LABASTIDE-D ARMAGNAC
40,40390,ST-MARTIN-DE-HINX
40,40110,ONESSE-LAHARIE
40,40660,MOLIETS-ET-MAA
40,40260,LESPERON
40,40150,SOORTS-HOSSEGOR
40,40140,SOUSTONS
40,40230,ST-GEOURS-MAREMNE
40,40660,MESSANGES
40,40600,BISCARROSSE
40,40465,PONTONX-SUR-L ADOUR
40,40700,DOAZIT
40,40180,SAUGNAC-ET-CAMBRAN
40,40180,RIVIERE-SAAS-GOURBY
40,40180,SORT-EN-CHALOSSE
40,40990,MEES
40,40180,HINX
40,40465,LALUQUE
40,40350,POUILLON
40,40400,BEGAAR
40,40990,ST-VINCENT-DE-PAUL
40,40250,MAYLIS
40,40090,MAZEROLLES
40,40465,PRECHACQ-LES-BAINS
40,40300,ST-ETIENNE-D ORTHE
40,40230,TOSSE
40,40140,AZUR
40,40400,MEILHAN
40,40390,ST-ANDRE-DE-SEIGNAN
40,40170,UZA
40,40280,SAINT-PIERRE-DU-MONT
40,40180,NARROSSE
40,40160,PARENTIS EN BORN
40,40630,LUGLON
40,40170,ST-JULIEN-EN-BORN
40,40090,UCHACQ-ET-PARENTIS
40,40170,BIAS
40,40380,BAIGTS
40,40700,SAINT-CRICQ-CHALOSSE
40,40700,HAGETMAU
40,40360,POMAREZ
40,40110,MORCENX-LA-NOUVELLE
40,40290,ESTIBEAUX
40,40250,MUGRON
40,40380,MONTFORT-EN-CHALOSSE
40,40230,SAUBRIGUES
40,40280,BENQUET
40,40090,CAMPET-LAMOLERE
40,40190,BOURDALAT
40,40320,GEAUNE
40,40320,VIELLE-TURSAN
40,40240,LUBBON
40,40410,SAUGNAC-ET-MURET
40,40410,PISSOS
40,40290,HABAS
40,40460,SANGUINET
40,40200,SAINT PAUL EN BORN
40,40500,DUMES
40,40250,SOUPROSSE
40,40090,GAILLERES
40,40430,SORE
40,40090,CAMPAGNE
40,40380,ONARD
40,40410,MOUSTEY
40,40500,SAINT-SEVER
40,40400,CARCARES-STE-CROIX
40,40990,TETHIEU
40,40560,VIELLE-ST-GIRONS
40,40360,BASTENNES
40,40360,TILH
40,40250,LOURQUEN
40,40380,GAMARDE LES BAINS
40,40700,CASTAIGNOS-SOUSLENS
40,40390,BIARROTTE
40,40630,SABRES
40,40210,LABOUHEYRE
40,40200,AUREILHAN
40,40180,HEUGAS
40,40370,RION-DES-LANDES
40,40390,SAINT-LAURENT-DE-GOSSE
40,40090,BASCONS
40,40400,CARCEN PONSON
40,40200,SAINTE EULALIE EN BORN
40,40350,GAAS
40,40320,MIRAMONT-SENSACQ
40,40180,OEYRELUY
40,40700,AUBAGNAN
40,40260,TALLER
40,40310,GABARRET
40,40300,ST-CRICQ-DU-GAVE
40,40380,CASSEN
40,40120,SAINT-GOR
40,40180,GOOS
40,40420,GAREIN
40,40380,LOUER
40,40700,MANT
40,40330,AMOU
40,40700,ARGELOS
40,40200,PONTENX LES FORGES
40,40310,PARLEBOSCQ
40,40160,GASTES
40,40180,CANDRESSE
40,40270,RENUNG
40,40320,BAHUS-SOUBIRAN
40,40190,SAINT-GEIN
40,40270,CAZERES-SUR-L ADOUR
40,40090,ARTASSENX
40,40500,BAS-MAUCO
40,40500,COUDURES
40,40800,AIRE-SUR-L'ADOUR
40,40230,SAUBION
40,40280,BRETAGNE-DE-MARSAN
40,40390,SAINT-BARTHELEMY
40,40700,LACRABE
40,40190,LE FRECHE
40,40120,SARBAZAN
40,40090,SAINT-MARTIN-D ONEY
40,40380,ST-GEOURS-D AURIBAT
40,40270,CASTANDET
40,40260,CASTETS
40,40320,CLASSUN
40,40270,GRENADE-SUR-L'ADOUR
40,40320,EUGENIE-LES-BAINS
40,40160,YCHOUX
40,40500,MONTGAILLARD
40,40090,GELOUX
40,40270,LARRIVIERE-SAINT-SAVIN
40,40090,LAGLORIEUSE
40,40300,CAGNOTTE
40,40290,MOUSCARDES
40,40240,VIELLE-SOUBIRAN
40,40260,LINXE
40,40090,BOUGUE
40,40300,LABATUT
40,40250,BERGOUEY
40,40090,CANENX-ET-REAUT
40,40330,BRASSEMPOUY
40,40400,TARTAS
40,40420,BROCAS
40,40300,CAUNEILLE
40,40700,PEYRE
40,40210,SOLFERINO
40,40210,ESCOURCE
40,40180,BENESSE LES DAX
40,40180,SAINT-PANDELON
40,40170,LEVIGNACQ
40,40290,MISSON
40,40390,STE-MARIE-DE-GOSSE
40,40120,ROQUEFORT
40,40380,POYANNE
40,40330,NASSIET
40,40330,MARPAPS
40,40500,MONTSOUE
40,40310,ARX
40,40300,ORIST
40,40230,ORX
40,40400,SAINT-YAGUEN
40,40250,LARBEY
40,40500,EYRES-MONCUBE
40,40240,SAINT-JUSTIN
40,40990,GOURBERA
40,40410,LIPOSTHEY
40,40180,SAUBUSSE
40,40090,SAINT-PERDON
40,40180,TERCIS LES BAINS
40,40500,AURICE
40,40630,TRENSACQ
40,40800,LATRILLE
40,40090,LUCBARDEZ-ET-BARGUE
40,40120,POUYDESSEAUX
40,40190,SAINTE-FOY
40,40120,MAILLERES
40,40280,HAUT-MAUCO
40,40300,BELUS
40,40120,MAILLAS
40,40300,ST-LON-LES-MINES
40,40120,BOURRIOT-BERGONCE
40,40190,VILLENEUVE-DE-MARSAN
40,40700,SERRES-GASTON
40,40500,CAUNA
40,40380,VICQ D AURIBAT
40,40250,HAURIET
40,40500,MONTAUT
40,40270,LE VIGNAU
40,40300,PEY
40,40170,MEZOS
40,40300,HASTINGUES
40,40190,HONTANX
40,40250,LAHOSSE
40,40700,SAINTE-COLOMBE
40,40250,LAMOTHE
40,40390,BIAUDOS
40,40330,CASTELSARRAZIN
40,40360,CASTELNAU-CHALOSSE
40,40410,BELHADE
40,40240,MAUVEZIN-D ARMAGNAC
40,40290,OSSAGES
40,40190,PUJO-LE-PLAN
40,40410,MANO
40,40420,LABRIT
40,40120,CACHEN
40,40300,SORDE L ABBAYE
40,40700,POUDENX
40,40090,SAINT-AVIT
40,40180,GARREY
40,40320,SAMADET
40,40320,PHILONDENX
40,40230,JOSSE
40,40210,COMMENSACQ
40,40210,LUE
40,40380,POYARTIN
40,40120,RETJONS
40,40700,MOMUY
40,40110,VILLENAVE
40,40370,BEYLONGUE
40,40320,BATS
40,40430,ARGELOUSE
40,40270,MAURRIN
40,40800,DUHORT-BACHEN
40,40120,ARUE
40,40270,ST MAURICE SUR ADOUR
40,40110,OUSSE-SUZAN
40,40380,NOUSSE
40,40990,HERM
40,40320,SAINT-LOUBOUER
40,40240,BETBEZER-D'ARMAGNAC
40,40190,MONTEGUT
40,40190,SAINT-CRICQ-VILLENEUVE
40,40180,YZOSSE
40,40700,HORSARRIEU
40,40700,MONSEGUR
40,40240,SAINT-JULIEN-D ARMAGNAC
40,40250,TOULOUZETTE
40,40465,GOUSSE
40,40240,LOSSE
40,40310,ESCALANS
40,40700,MORGANX
40,40990,ANGOUME
40,40180,CLERMONT
40,40300,OEYREGAVE
40,40320,BUANES
40,40500,AUDIGNON
40,40500,SARRAZIET
40,40430,CALLEN
40,40250,LAUREDE
40,40250,NERBIS
40,40240,LAGRANGE
40,40320,CLEDES
40,40700,SERRESLOUS-ET-ARRIBANS
40,40320,CASTELNAU-TURSAN
40,40110,ARENGOSSE
40,40250,LE LEUY
40,40270,BORDERES-LAMENSANS
40,40380,GIBRET
40,40250,SAINT-AUBIN
40,40320,SORBETS
40,40240,CREON-D ARMAGNAC
40,40250,CAUPENNE
40,40320,PIMBO
40,40500,FARGUES
40,40330,ARSAGUE
40,40420,VERT
40,40120,LENCOUACQ
40,40330,GAUJACQ
40,40180,SIEST
40,40550,ST-MICHEL-ESCALUS
40,40700,BASSERCLES
40,40120,BELIS
40,40310,HERRE
40,40330,BONNEGARDE
40,40320,PECORADE
40,40420,LE SEN
40,40400,LESGOR
40,40400,GOUTS
40,40320,ARBOUCAVE
40,40380,OZOURT
40,40380,ST-JEAN-DE-LIER
40,40700,BEYRIES
40,40310,RIMBEZ-ET-BAUDIETS
40,40090,CERE
40,40700,CASTELNER
40,40320,MAURIES
40,40320,LACAJUNTE
40,40800,SAINT-AGNET
40,40190,ARTHEZ-D ARMAGNAC
40,40320,URGONS
40,40360,DONZACQ
40,40700,MONGET
40,40700,CAZALIS
40,40240,ESTIGARDE
40,40800,SARRON
40,40320,LAURET
40,40120,LACQUY
40,40190,PERQUIE
40,40270,LUSSAGNET
40,40320,PAYROS-CAZAUTETS
40,40700,LABASTIDE-CHALOSSE
40,40310,BAUDIGNAN
41,41230,VEILLEINS
41,41370,JOSNES
41,41350,HUISSEAU SUR COSSON
41,41000,VILLEBAROU
41,41220,SAINT LAURENT NOUAN
41,41200,PRUNIERS-EN-SOLOGNE
41,41200,ROMORANTIN-LANTHENAY
41,41000,BLOIS
41,41220,VILLENY
41,41120,MONTHOU SUR BIEVRE
41,41190,SANTENAY
41,41190,HERBAULT
41,41400,PONTLEVOY
41,41400,MONTRICHARD VAL DE CHER
41,41100,NAVEIL
41,41360,LUNAY
41,41110,MAREUIL SUR CHER
41,41130,CHATILLON-SUR-CHER
41,41220,LA FERTE SAINT CYR
41,41110,SEIGY
41,41100,VILLEROMAIN
41,41270,CHAUVIGNY DU PERCHE
41,41130,SELLES SUR CHER
41,41100,VENDOME
41,41270,DROUE
41,41210,MARCILLY EN GAULT
41,41330,VILLEFRANCOEUR
41,41150,VEUZAIN-SUR-LOIRE
41,41500,SUEVRES
41,41500,MUIDES SUR LOIRE
41,41500,SERIS
41,41350,MONTLIVAULT
41,41140,NOYERS SUR CHER
41,41200,VILLEFRANCHE-SUR-CHER
41,41400,FAVEROLLES-SUR-CHER
41,41150,VALLOIRE-SUR-CISSE
41,41150,RILLY-SUR-LOIRE
41,41400,ANGE
41,41400,VALLIERES LES GRANDES
41,41700,CHEVERNY
41,41400,SAINT GEORGES SUR CHER
41,41330,LA CHAPELLE VENDOMOISE
41,41230,MUR DE SOLOGNE
41,41230,SOINGS EN SOLOGNE
41,41600,LAMOTTE BEUVRON
41,41000,SAINT-SULPICE-DE-POMMERAY
41,41800,SOUGE
41,41240,BEAUCE LA ROMAINE
41,41500,SAINT-DYE-SUR-LOIRE
41,41600,NOUAN LE FUZELIER
41,41370,SAINT LEONARD EN BEAUCE
41,41800,MONTOIRE-SUR-LE-LOIR
41,41700,SASSAY
41,41500,MULSANS
41,41360,CELLE
41,41800,VILLEDIEU LE CHATEAU
41,41800,HOUSSAY
41,41100,THORE LA ROCHETTE
41,41000,VILLERBON
41,41160,MOISY
41,41500,MAVES
41,41500,LA CHAPELLE ST MARTIN PLAINE
41,41800,SAINT MARTIN DES BOIS
41,41700,COUR CHEVERNY
41,41210,LA FERTE BEAUHARNAIS
41,41230,GY-EN-SOLOGNE
41,41230,ROUGEOU
41,41250,TOUR EN SOLOGNE
41,41210,LA MAROLLE EN SOLOGNE
41,41800,LES HAYES
41,41800,ARTINS
41,41290,VIEVY-LE-RAYE
41,41270,LE GAULT-DU-PERCHE
41,41290,CONAN
41,41110,SAINT AIGNAN
41,41190,LANDES LE GAULOIS
41,41190,VALENCISSE
41,41700,CHEMERY
41,41400,LE CONTROIS-EN-SOLOGNE
41,41130,MEUSNES
41,41350,SAINT CLAUDE DE DIRAY
41,41300,SALBRIS
41,41300,LA FERTE IMBAULT
41,41120,CELLETTES
41,41120,CHAILLES
41,41120,CANDE-SUR-BEUVRON
41,41120,LES MONTILS
41,41120,SAMBIN
41,41300,SOUESMES
41,41800,LES ROCHES L EVEQUE
41,41120,LE CONTROIS-EN-SOLOGNE
41,41360,SAVIGNY SUR BRAYE
41,41310,AUTHON
41,41320,LANGON-SUR-CHER
41,41190,TOURAILLES
41,41310,SAINT GOURGON
41,41100,PERIGNY
41,41100,AREINES
41,41220,CROUY SUR COSSON
41,41800,SAINT ARNOULT
41,41170,CHOUE
41,41350,VINEUIL
41,41170,COUETRON-AU-PERCHE
41,41800,LAVARDIN
41,41330,FOSSE
41,41100,SELOMMES
41,41330,MAROLLES
41,41500,MER
41,41100,COULOMMIERS LA TOUR
41,41100,AZE
41,41260,LA CHAUSSEE SAINT VICTOR
41,41250,BRACIEUX
41,41320,MARAY
41,41300,SELLES SAINT DENIS
41,41250,MONT PRES CHAMBORD
41,41350,SAINT GERVAIS LA FORET
41,41230,COURMEMIN
41,41160,BEAUCE LA ROMAINE
41,41160,MOREE
41,41700,LE CONTROIS-EN-SOLOGNE
41,41700,FRESNES
41,41700,OISLY
41,41140,THESEE
41,41250,NEUVY
41,41600,VOUZON
41,41600,YVOY LE MARRON
41,41310,HUISSEAU EN BEAUCE
41,41400,CHISSAY EN TOURAINE
41,41100,LISLE
41,41160,LA VILLE AUX CLERCS
41,41160,FRETEVAL
41,41100,MESLAY
41,41160,LIGNIERES
41,41100,PEZOU
41,41100,SAINT FIRMIN DES PRES
41,41210,NEUNG SUR BEUVRON
41,41240,BINAS
41,41330,SAINT BOHAIRE
41,41100,SAINTE ANNE
41,41500,MENARS
41,41400,MONTHOU SUR CHER
41,41800,BONNEVEAU
41,41500,AVARAY
41,41370,LORGES
41,41310,VILLECHAUVE
41,41100,VILLEMARDY
41,41150,CHAUMONT SUR LOIRE
41,41120,SEUR
41,41000,SAINT DENIS SUR LOIRE
41,41330,CHAMPIGNY-EN-BEAUCE
41,41310,SASNIERES
41,41130,BILLY
41,41330,AVERDON
41,41140,SAINT ROMAIN SUR CHER
41,41240,SAINT LAURENT DES BOIS
41,41240,VILLERMAIN
41,41120,VALAIRE
41,41230,LASSAY-SUR-CROISNE
41,41500,COURBOUZON
41,41130,GIEVRES
41,41300,PIERREFITTE SUR SAULDRE
41,41210,SAINT VIATRE
41,41320,CHATRES SUR CHER
41,41800,SAINT RIMAY
41,41100,MAZANGE
41,41360,EPUISAY
41,41800,TERNAY
41,41800,FONTAINE LES COTEAUX
41,41170,MONDOUBLEAU
41,41800,VILLAVARD
41,41160,BREVAINVILLE
41,41110,POUILLE
41,41600,SOUVIGNY EN SOLOGNE
41,41120,CORMERAY
41,41110,COUFFY
41,41320,SAINT JULIEN SUR CHER
41,41210,MONTRIEUX EN SOLOGNE
41,41200,MILLANCAY
41,41100,VILLETRUN
41,41270,BOURSAY
41,41100,VILLIERS SUR LOIR
41,41600,CHAUMONT SUR THARONNE
41,41220,DHUIZON
41,41140,MEHERS
41,41250,FONTAINES EN SOLOGNE
41,41600,CHAON
41,41310,VILLEPORCHER
41,41100,SAINT OUEN
41,41120,CHITENAY
41,41160,DANZE
41,41220,THOURY
41,41310,LANCE
41,41200,LOREUX
41,41170,SAINT MARC DU COR
41,41170,SARGE SUR BRAYE
41,41170,BEAUCHENE
41,41170,CORMENON
41,41360,FORTAN
41,41320,LA CHAPELLE MONTMARTIN
41,41160,BUSLOUP
41,41500,COUR SUR LOIRE
41,41370,CONCRIERS
41,41250,MASLIVES
41,41310,GOMBERGEAN
41,41100,ROCE
41,41160,SAINT HILAIRE LA GRAVELLE
41,41310,AMBLOY
41,41700,CHOUSSY
41,41160,RAHART
41,41150,MONTEAUX
41,41150,MESLAND
41,41370,MARCHENOIR
41,41270,BOUFFRY
41,41400,SAINT JULIEN DE CHEDON
41,41170,BAILLOU
41,41800,LES ESSARTS
41,41240,AUTAINVILLE
41,41160,OUZOUER LE DOYEN
41,41200,VILLEHERVIERS
41,41320,MENNETOU SUR CHER
41,41310,PRUNAY CASSEREAU
41,41190,LANCOME
41,41160,SAINT JEAN FROIDMENTEL
41,41500,LESTIOU
41,41800,TROO
41,41800,SAINT JACQUES DES GUERETS
41,41190,SAINT LUBIN EN VERGONNOIS
41,41100,VILLERABLE
41,41290,OUCQUES LA NOUVELLE
41,41800,VALLEE-DE-RONSARD
41,41250,BAUZY
41,41300,THEILLAY
41,41270,LA CHAPELLE VICOMTESSE
41,41310,SAINT AMAND LONGPRE
41,41800,MONTROUVEAU
41,41270,VILLEBOUT
41,41190,SAINT CYR DU GAULT
41,41170,LE PLESSIS DORIN
41,41270,LE POISLAY
41,41300,ORCAY
41,41110,CHATEAUVIEUX
41,41100,CRUCHERAY
41,41270,FONTAINE RAOUL
41,41100,MARCILLY EN BEAUCE
41,41370,TALCY
41,41370,ROCHES
41,41230,VERNOU EN SOLOGNE
41,41270,LA FONTENELLE
41,41700,COUDDES
41,41290,RHODON
41,41270,ROMILLY
41,41500,VILLEXANTON
41,41170,LE TEMPLE
41,41100,FAYE
41,41190,FRANCAY
41,41310,NOURRAY
41,41290,EPIAIS
41,41290,LA CHAPELLE ENCHERIE
41,41100,RENAY
41,41370,LE PLESSIS L ECHELLE
41,41370,BRIOU
41,41190,PRAY
41,41290,VILLENEUVE FROUVILLE
41,41270,RUAN-SUR-EGVONNE
41,41100,VILLIERSFAUX
41,41320,SAINT LOUP
41,41190,SAINT ETIENNE DES GUERETS
41,41290,BOISSEAU
42,42140,CHAZELLES SUR LYON
42,42110,PONCINS
42,42600,CHALAIN-LE-COMTAL
42,42110,EPERCIEUX-SAINT-PAUL
42,42110,SALVIZINET
42,42220,BOURG-ARGENTAL
42,42100,SAINT-ETIENNE
42,42600,CHALAIN-D UZORE
42,42560,SAINT-JEAN-SOLEYMIEUX
42,42660,SAINT-GENEST-MALIFAUX
42,42240,SAINT-MAURICE-EN-GOURGOIS
42,42110,FEURS
42,42220,LA VERSANNE
42,42600,ROCHE
42,42000,SAINT-ETIENNE
42,42650,SAINT-JEAN-BONNEFONDS
42,42700,FIRMINY
42,42380,PERIGNEUX
42,42170,SAINT-JUST-SAINT-RAMBERT
42,42600,MONTBRISON
42,42160,ANDREZIEUX-BOUTHEON
42,42680,SAINT-MARCELLIN-EN-FOREZ
42,42230,ROCHE-LA-MOLIERE
42,42420,LORETTE
42,42450,SURY-LE-COMTAL
42,42400,SAINT-CHAMOND
